2026-04-21 20:52:58,392 INFO train: TIME_BUDGET overridden to 72000s via TRAIN_TIME_BUDGET env var
2026-04-21 20:53:07,400 INFO train: Vocab size: 8,192
2026-04-21 20:53:07,401 INFO train: Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'L'}
2026-04-21 20:53:08,004 INFO train: Parameter counts:
2026-04-21 20:53:08,004 INFO train:   wte                     : 6,291,456
2026-04-21 20:53:08,006 INFO train:   value_embeds            : 37,748,736
2026-04-21 20:53:08,006 INFO train:   lm_head                 : 6,291,456
2026-04-21 20:53:08,006 INFO train:   transformer_matrices    : 84,935,808
2026-04-21 20:53:08,006 INFO train:   scalars                 : 24
2026-04-21 20:53:08,006 INFO train:   total                   : 135,267,480
2026-04-21 20:53:08,007 INFO train: Estimated FLOPs per token: 7.738560e+08
2026-04-21 20:53:08,007 INFO train: Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
2026-04-21 20:53:10,478 INFO train: Time budget: 72000s
2026-04-21 20:53:10,478 INFO train: Gradient accumulation steps: 4
2026-04-21 20:54:06,839 INFO train: step 00000 (0.0%) | loss: 9.012540 | lrm: 1.00 | mfu: 0.2% | epoch: 1 | remaining: 72000s
2026-04-21 21:06:34,704 INFO train: step 00600 (1.0%) | loss: 1.704663 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 71265s
2026-04-21 21:07:36,961 INFO train: step 00650 (1.1%) | loss: 1.666555 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 71203s
2026-04-21 21:08:39,214 INFO train: step 00700 (1.2%) | loss: 1.659838 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 71141s
2026-04-21 21:09:41,462 INFO train: step 00750 (1.3%) | loss: 1.675750 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 71078s
2026-04-21 21:10:43,703 INFO train: step 00800 (1.4%) | loss: 1.669957 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 71016s
2026-04-21 21:11:45,937 INFO train: step 00850 (1.5%) | loss: 1.651972 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70954s
2026-04-21 21:12:48,167 INFO train: step 00900 (1.5%) | loss: 1.662221 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70892s
2026-04-21 21:13:50,396 INFO train: step 00950 (1.6%) | loss: 1.636478 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70830s
2026-04-21 21:14:52,631 INFO train: step 01000 (1.7%) | loss: 1.624795 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70767s
2026-04-21 21:15:54,870 INFO train: step 01050 (1.8%) | loss: 1.650484 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70705s
2026-04-21 21:16:57,114 INFO train: step 01100 (1.9%) | loss: 1.653528 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70643s
2026-04-21 21:17:59,359 INFO train: step 01150 (2.0%) | loss: 1.621253 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70581s
2026-04-21 21:19:01,598 INFO train: step 01200 (2.1%) | loss: 1.649859 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70518s
2026-04-21 21:20:03,841 INFO train: step 01250 (2.1%) | loss: 1.631927 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70456s
2026-04-21 21:21:06,076 INFO train: step 01300 (2.2%) | loss: 1.602687 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70394s
2026-04-21 21:22:08,304 INFO train: step 01350 (2.3%) | loss: 1.598422 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70332s
2026-04-21 21:23:10,531 INFO train: step 01400 (2.4%) | loss: 1.621248 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70269s
2026-04-21 21:24:12,759 INFO train: step 01450 (2.5%) | loss: 1.619960 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70207s
2026-04-21 21:25:14,992 INFO train: step 01500 (2.6%) | loss: 1.625112 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70145s
2026-04-21 21:26:17,222 INFO train: step 01550 (2.7%) | loss: 1.636095 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70083s
2026-04-21 21:27:19,445 INFO train: step 01600 (2.7%) | loss: 1.620588 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 70021s
2026-04-21 21:28:21,676 INFO train: step 01650 (2.8%) | loss: 1.599888 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69958s
2026-04-21 21:29:23,902 INFO train: step 01700 (2.9%) | loss: 1.600982 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69896s
2026-04-21 21:30:26,130 INFO train: step 01750 (3.0%) | loss: 1.606795 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69834s
2026-04-21 21:31:28,361 INFO train: step 01800 (3.1%) | loss: 1.593021 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69772s
2026-04-21 21:32:30,586 INFO train: step 01850 (3.2%) | loss: 1.606242 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69709s
2026-04-21 21:33:32,809 INFO train: step 01900 (3.3%) | loss: 1.612930 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69647s
2026-04-21 21:34:35,026 INFO train: step 01950 (3.4%) | loss: 1.599938 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69585s
2026-04-21 21:35:37,238 INFO train: step 02000 (3.4%) | loss: 1.587002 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69523s
2026-04-21 21:36:39,448 INFO train: step 02050 (3.5%) | loss: 1.612250 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69461s
2026-04-21 21:37:41,658 INFO train: step 02100 (3.6%) | loss: 1.589968 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69398s
2026-04-21 21:38:43,869 INFO train: step 02150 (3.7%) | loss: 1.574351 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69336s
2026-04-21 21:39:46,083 INFO train: step 02200 (3.8%) | loss: 1.580058 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69274s
2026-04-21 21:40:48,299 INFO train: step 02250 (3.9%) | loss: 1.587487 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69212s
2026-04-21 21:41:50,513 INFO train: step 02300 (4.0%) | loss: 1.580346 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69150s
2026-04-21 21:42:52,729 INFO train: step 02350 (4.0%) | loss: 1.593370 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69087s
2026-04-21 21:43:54,943 INFO train: step 02400 (4.1%) | loss: 1.589007 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 69025s
2026-04-21 21:44:57,152 INFO train: step 02450 (4.2%) | loss: 1.592455 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68963s
2026-04-21 21:45:59,359 INFO train: step 02500 (4.3%) | loss: 1.579688 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68901s
2026-04-21 21:47:01,558 INFO train: step 02550 (4.4%) | loss: 1.597397 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68839s
2026-04-21 21:48:03,759 INFO train: step 02600 (4.5%) | loss: 1.607846 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68776s
2026-04-21 21:49:05,957 INFO train: step 02650 (4.6%) | loss: 1.586291 | lrm: 1.00 | mfu: 8.3% | epoch: 1 | remaining: 68714s
2026-04-21 21:50:08,159 INFO train: step 02700 (4.6%) | loss: 1.569293 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68652s
2026-04-21 21:51:10,356 INFO train: step 02750 (4.7%) | loss: 1.568395 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68590s
2026-04-21 21:52:12,555 INFO train: step 02800 (4.8%) | loss: 1.570095 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68528s
2026-04-21 21:53:14,769 INFO train: step 02850 (4.9%) | loss: 1.583016 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68465s
2026-04-21 21:54:16,972 INFO train: step 02900 (5.0%) | loss: 1.587302 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68403s
2026-04-21 21:55:19,170 INFO train: step 02950 (5.1%) | loss: 1.590328 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68341s
2026-04-21 21:56:21,371 INFO train: step 03000 (5.2%) | loss: 1.573772 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68279s
2026-04-21 21:57:23,576 INFO train: step 03050 (5.3%) | loss: 1.558272 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68217s
2026-04-21 21:58:25,782 INFO train: step 03100 (5.3%) | loss: 1.549561 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68154s
2026-04-21 21:59:27,991 INFO train: step 03150 (5.4%) | loss: 1.589021 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68092s
2026-04-21 22:00:30,216 INFO train: step 03200 (5.5%) | loss: 1.576927 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 68030s
2026-04-21 22:01:32,431 INFO train: step 03250 (5.6%) | loss: 1.570411 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 67968s
2026-04-21 22:02:34,647 INFO train: step 03300 (5.7%) | loss: 1.582672 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 67906s
2026-04-21 22:03:36,853 INFO train: step 03350 (5.8%) | loss: 1.581513 | lrm: 1.00 | mfu: 8.2% | epoch: 1 | remaining: 67843s
2026-04-21 22:04:39,066 INFO train: step 03400 (5.9%) | loss: 1.583630 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67781s
2026-04-21 22:05:41,282 INFO train: step 03450 (5.9%) | loss: 1.576886 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67719s
2026-04-21 22:06:43,490 INFO train: step 03500 (6.0%) | loss: 1.583861 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67657s
2026-04-21 22:07:45,699 INFO train: step 03550 (6.1%) | loss: 1.555406 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67595s
2026-04-21 22:08:47,916 INFO train: step 03600 (6.2%) | loss: 1.586032 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67532s
2026-04-21 22:09:50,133 INFO train: step 03650 (6.3%) | loss: 1.572612 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67470s
2026-04-21 22:10:52,345 INFO train: step 03700 (6.4%) | loss: 1.573577 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67408s
2026-04-21 22:11:54,567 INFO train: step 03750 (6.5%) | loss: 1.562711 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67346s
2026-04-21 22:12:56,780 INFO train: step 03800 (6.5%) | loss: 1.554903 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67283s
2026-04-21 22:13:58,995 INFO train: step 03850 (6.6%) | loss: 1.568958 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67221s
2026-04-21 22:15:01,212 INFO train: step 03900 (6.7%) | loss: 1.535645 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67159s
2026-04-21 22:16:03,435 INFO train: step 03950 (6.8%) | loss: 1.559169 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67097s
2026-04-21 22:17:05,655 INFO train: step 04000 (6.9%) | loss: 1.563828 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 67035s
2026-04-21 22:18:07,868 INFO train: step 04050 (7.0%) | loss: 1.564446 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66972s
2026-04-21 22:19:10,081 INFO train: step 04100 (7.1%) | loss: 1.566135 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66910s
2026-04-21 22:20:12,292 INFO train: step 04150 (7.2%) | loss: 1.573739 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66848s
2026-04-21 22:21:14,509 INFO train: step 04200 (7.2%) | loss: 1.560671 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66786s
2026-04-21 22:22:16,732 INFO train: step 04250 (7.3%) | loss: 1.547544 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66724s
2026-04-21 22:23:18,947 INFO train: step 04300 (7.4%) | loss: 1.553906 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66661s
2026-04-21 22:24:21,153 INFO train: step 04350 (7.5%) | loss: 1.548632 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66599s
2026-04-21 22:25:23,365 INFO train: step 04400 (7.6%) | loss: 1.560327 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66537s
2026-04-21 22:26:25,602 INFO train: step 04450 (7.7%) | loss: 1.548682 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66475s
2026-04-21 22:27:27,839 INFO train: step 04500 (7.8%) | loss: 1.549433 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66413s
2026-04-21 22:28:30,059 INFO train: step 04550 (7.8%) | loss: 1.552247 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66350s
2026-04-21 22:29:32,284 INFO train: step 04600 (7.9%) | loss: 1.537105 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66288s
2026-04-21 22:30:34,509 INFO train: step 04650 (8.0%) | loss: 1.547597 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66226s
2026-04-21 22:31:36,729 INFO train: step 04700 (8.1%) | loss: 1.561342 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66164s
2026-04-21 22:32:38,943 INFO train: step 04750 (8.2%) | loss: 1.568736 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66101s
2026-04-21 22:33:41,165 INFO train: step 04800 (8.3%) | loss: 1.532141 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 66039s
2026-04-21 22:34:43,381 INFO train: step 04850 (8.4%) | loss: 1.540078 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65977s
2026-04-21 22:35:45,574 INFO train: step 04900 (8.4%) | loss: 1.552379 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65915s
2026-04-21 22:36:47,754 INFO train: step 04950 (8.5%) | loss: 1.559017 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65853s
2026-04-21 22:37:50,009 INFO train: step 05000 (8.6%) | loss: 1.551663 | lrm: 1.00 | mfu: 8.3% | epoch: 2 | remaining: 65790s
2026-04-21 22:38:52,208 INFO train: step 05050 (8.7%) | loss: 1.540528 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65728s
2026-04-21 22:39:54,392 INFO train: step 05100 (8.8%) | loss: 1.566272 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65666s
2026-04-21 22:40:56,589 INFO train: step 05150 (8.9%) | loss: 1.552207 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65604s
2026-04-21 22:41:58,807 INFO train: step 05200 (9.0%) | loss: 1.547068 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65542s
2026-04-21 22:43:01,035 INFO train: step 05250 (9.1%) | loss: 1.546713 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65479s
2026-04-21 22:44:03,245 INFO train: step 05300 (9.1%) | loss: 1.575433 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65417s
2026-04-21 22:45:05,446 INFO train: step 05350 (9.2%) | loss: 1.543379 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65355s
2026-04-21 22:46:07,691 INFO train: step 05400 (9.3%) | loss: 1.555951 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65293s
2026-04-21 22:47:09,938 INFO train: step 05450 (9.4%) | loss: 1.544968 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65231s
2026-04-21 22:48:12,196 INFO train: step 05500 (9.5%) | loss: 1.559434 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65168s
2026-04-21 22:49:14,440 INFO train: step 05550 (9.6%) | loss: 1.543060 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65106s
2026-04-21 22:50:16,681 INFO train: step 05600 (9.7%) | loss: 1.547374 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 65044s
2026-04-21 22:51:18,919 INFO train: step 05650 (9.7%) | loss: 1.561379 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64982s
2026-04-21 22:52:21,150 INFO train: step 05700 (9.8%) | loss: 1.546722 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64919s
2026-04-21 22:53:23,381 INFO train: step 05750 (9.9%) | loss: 1.547880 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64857s
2026-04-21 22:54:25,604 INFO train: step 05800 (10.0%) | loss: 1.545057 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64795s
2026-04-21 22:55:27,824 INFO train: step 05850 (10.1%) | loss: 1.536352 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64733s
2026-04-21 22:56:30,052 INFO train: step 05900 (10.2%) | loss: 1.567072 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64671s
2026-04-21 22:57:32,287 INFO train: step 05950 (10.3%) | loss: 1.549852 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64608s
2026-04-21 22:58:34,517 INFO train: step 06000 (10.4%) | loss: 1.557216 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64546s
2026-04-21 22:59:36,747 INFO train: step 06050 (10.4%) | loss: 1.533452 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64484s
2026-04-21 23:00:38,974 INFO train: step 06100 (10.5%) | loss: 1.566935 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64422s
2026-04-21 23:01:41,199 INFO train: step 06150 (10.6%) | loss: 1.543144 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64359s
2026-04-21 23:02:43,427 INFO train: step 06200 (10.7%) | loss: 1.545848 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64297s
2026-04-21 23:03:45,658 INFO train: step 06250 (10.8%) | loss: 1.548728 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64235s
2026-04-21 23:04:47,882 INFO train: step 06300 (10.9%) | loss: 1.558443 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64173s
2026-04-21 23:05:50,111 INFO train: step 06350 (11.0%) | loss: 1.538515 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64111s
2026-04-21 23:06:52,347 INFO train: step 06400 (11.0%) | loss: 1.534230 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 64048s
2026-04-21 23:07:54,587 INFO train: step 06450 (11.1%) | loss: 1.548565 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 63986s
2026-04-21 23:08:56,818 INFO train: step 06500 (11.2%) | loss: 1.540966 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 63924s
2026-04-21 23:09:59,051 INFO train: step 06550 (11.3%) | loss: 1.535025 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 63862s
2026-04-21 23:11:01,271 INFO train: step 06600 (11.4%) | loss: 1.565377 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 63799s
2026-04-21 23:12:03,491 INFO train: step 06650 (11.5%) | loss: 1.527720 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 63737s
2026-04-21 23:13:05,714 INFO train: step 06700 (11.6%) | loss: 1.553719 | lrm: 1.00 | mfu: 8.2% | epoch: 2 | remaining: 63675s
2026-04-21 23:14:07,935 INFO train: step 06750 (11.6%) | loss: 1.560617 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 63613s
2026-04-21 23:15:10,161 INFO train: step 06800 (11.7%) | loss: 1.545407 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 63551s
2026-04-21 23:16:12,386 INFO train: step 06850 (11.8%) | loss: 1.534998 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 63488s
2026-04-21 23:17:14,609 INFO train: step 06900 (11.9%) | loss: 1.541935 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 63426s
2026-04-21 23:18:16,832 INFO train: step 06950 (12.0%) | loss: 1.555460 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 63364s
2026-04-21 23:19:19,058 INFO train: step 07000 (12.1%) | loss: 1.531398 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 63302s
2026-04-21 23:20:21,282 INFO train: step 07050 (12.2%) | loss: 1.537663 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 63239s
2026-04-21 23:21:23,509 INFO train: step 07100 (12.3%) | loss: 1.512312 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 63177s
2026-04-21 23:22:25,725 INFO train: step 07150 (12.3%) | loss: 1.535484 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 63115s
2026-04-21 23:23:27,946 INFO train: step 07200 (12.4%) | loss: 1.522800 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 63053s
2026-04-21 23:24:30,167 INFO train: step 07250 (12.5%) | loss: 1.530449 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62991s
2026-04-21 23:25:32,388 INFO train: step 07300 (12.6%) | loss: 1.559805 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62928s
2026-04-21 23:26:34,612 INFO train: step 07350 (12.7%) | loss: 1.528269 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62866s
2026-04-21 23:27:36,840 INFO train: step 07400 (12.8%) | loss: 1.530308 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62804s
2026-04-21 23:28:39,063 INFO train: step 07450 (12.9%) | loss: 1.544375 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62742s
2026-04-21 23:29:41,286 INFO train: step 07500 (12.9%) | loss: 1.533478 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62680s
2026-04-21 23:30:43,507 INFO train: step 07550 (13.0%) | loss: 1.539073 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62617s
2026-04-21 23:31:45,729 INFO train: step 07600 (13.1%) | loss: 1.529400 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62555s
2026-04-21 23:32:47,948 INFO train: step 07650 (13.2%) | loss: 1.550211 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62493s
2026-04-21 23:33:50,142 INFO train: step 07700 (13.3%) | loss: 1.545136 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62431s
2026-04-21 23:34:52,333 INFO train: step 07750 (13.4%) | loss: 1.551154 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62369s
2026-04-21 23:35:54,518 INFO train: step 07800 (13.5%) | loss: 1.521910 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62306s
2026-04-21 23:36:56,697 INFO train: step 07850 (13.5%) | loss: 1.521875 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62244s
2026-04-21 23:37:58,881 INFO train: step 07900 (13.6%) | loss: 1.543931 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62182s
2026-04-21 23:39:01,060 INFO train: step 07950 (13.7%) | loss: 1.553829 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62120s
2026-04-21 23:40:03,237 INFO train: step 08000 (13.8%) | loss: 1.564125 | lrm: 1.00 | mfu: 8.2% | epoch: 3 | remaining: 62058s
