2026-04-21 17:49:30,519 INFO train: TIME_BUDGET overridden to 36000s via TRAIN_TIME_BUDGET env var
2026-04-21 17:49:40,047 INFO train: Vocab size: 8,192
2026-04-21 17:49:40,047 INFO train: Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'L'}
2026-04-21 17:49:40,635 INFO train: Parameter counts:
2026-04-21 17:49:40,639 INFO train:   wte                     : 4,194,304
2026-04-21 17:49:40,640 INFO train:   value_embeds            : 16,777,216
2026-04-21 17:49:40,640 INFO train:   lm_head                 : 4,194,304
2026-04-21 17:49:40,640 INFO train:   transformer_matrices    : 25,166,336
2026-04-21 17:49:40,640 INFO train:   scalars                 : 16
2026-04-21 17:49:40,640 INFO train:   total                   : 50,332,176
2026-04-21 17:49:40,640 INFO train: Estimated FLOPs per token: 2.768271e+08
2026-04-21 17:49:40,641 INFO train: Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
2026-04-21 17:49:42,805 INFO train: Time budget: 36000s
2026-04-21 17:49:42,805 INFO train: Gradient accumulation steps: 2
2026-04-21 17:50:31,941 INFO train: step 00000 (0.0%) | loss: 9.011451 | lrm: 1.00 | mfu: 0.1% | epoch: 1 | remaining: 36000s
2026-04-21 18:08:05,892 INFO train: step 01000 (2.9%) | loss: 1.728702 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34956s
2026-04-21 18:08:58,602 INFO train: step 01050 (3.0%) | loss: 1.737875 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34904s
2026-04-21 18:09:51,218 INFO train: step 01100 (3.2%) | loss: 1.752893 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34851s
2026-04-21 18:10:43,560 INFO train: step 01150 (3.3%) | loss: 1.734502 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34799s
2026-04-21 18:11:35,839 INFO train: step 01200 (3.5%) | loss: 1.747946 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34746s
2026-04-21 18:12:28,180 INFO train: step 01250 (3.6%) | loss: 1.726873 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34694s
2026-04-21 18:13:20,633 INFO train: step 01300 (3.8%) | loss: 1.703874 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34642s
2026-04-21 18:14:13,170 INFO train: step 01350 (3.9%) | loss: 1.705824 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34589s
2026-04-21 18:15:05,561 INFO train: step 01400 (4.1%) | loss: 1.715148 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34537s
2026-04-21 18:15:58,038 INFO train: step 01450 (4.2%) | loss: 1.710843 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34484s
2026-04-21 18:16:50,520 INFO train: step 01500 (4.4%) | loss: 1.706692 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34432s
2026-04-21 18:17:42,983 INFO train: step 01550 (4.5%) | loss: 1.717324 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34379s
2026-04-21 18:18:35,308 INFO train: step 01600 (4.6%) | loss: 1.701304 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34327s
2026-04-21 18:19:27,529 INFO train: step 01650 (4.8%) | loss: 1.693122 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34275s
2026-04-21 18:20:19,632 INFO train: step 01700 (4.9%) | loss: 1.700112 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34223s
2026-04-21 18:21:11,757 INFO train: step 01750 (5.1%) | loss: 1.692741 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34171s
2026-04-21 18:22:03,911 INFO train: step 01800 (5.2%) | loss: 1.703066 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34118s
2026-04-21 18:22:56,234 INFO train: step 01850 (5.4%) | loss: 1.707665 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34066s
2026-04-21 18:23:48,505 INFO train: step 01900 (5.5%) | loss: 1.699191 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 34014s
2026-04-21 18:24:40,824 INFO train: step 01950 (5.7%) | loss: 1.703804 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33962s
2026-04-21 18:25:33,084 INFO train: step 02000 (5.8%) | loss: 1.684809 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33909s
2026-04-21 18:26:25,275 INFO train: step 02050 (5.9%) | loss: 1.696305 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33857s
2026-04-21 18:27:17,437 INFO train: step 02100 (6.1%) | loss: 1.683453 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33805s
2026-04-21 18:28:09,579 INFO train: step 02150 (6.2%) | loss: 1.670216 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33753s
2026-04-21 18:29:01,775 INFO train: step 02200 (6.4%) | loss: 1.683173 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33701s
2026-04-21 18:29:53,828 INFO train: step 02250 (6.5%) | loss: 1.680912 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33649s
2026-04-21 18:30:45,972 INFO train: step 02300 (6.7%) | loss: 1.674688 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33596s
2026-04-21 18:31:38,014 INFO train: step 02350 (6.8%) | loss: 1.681781 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33544s
2026-04-21 18:32:30,194 INFO train: step 02400 (7.0%) | loss: 1.674163 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33492s
2026-04-21 18:33:22,365 INFO train: step 02450 (7.1%) | loss: 1.671021 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33440s
2026-04-21 18:34:14,574 INFO train: step 02500 (7.3%) | loss: 1.679889 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33388s
2026-04-21 18:35:06,728 INFO train: step 02550 (7.4%) | loss: 1.688811 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33336s
2026-04-21 18:35:59,048 INFO train: step 02600 (7.5%) | loss: 1.688255 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33283s
2026-04-21 18:36:51,284 INFO train: step 02650 (7.7%) | loss: 1.678970 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33231s
2026-04-21 18:37:43,618 INFO train: step 02700 (7.8%) | loss: 1.668957 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33179s
2026-04-21 18:38:35,892 INFO train: step 02750 (8.0%) | loss: 1.663368 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33127s
2026-04-21 18:39:28,133 INFO train: step 02800 (8.1%) | loss: 1.662729 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33074s
2026-04-21 18:40:20,402 INFO train: step 02850 (8.3%) | loss: 1.663356 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 33022s
2026-04-21 18:41:12,684 INFO train: step 02900 (8.4%) | loss: 1.687059 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 32970s
2026-04-21 18:42:04,908 INFO train: step 02950 (8.6%) | loss: 1.662233 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 32918s
2026-04-21 18:42:57,057 INFO train: step 03000 (8.7%) | loss: 1.670193 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 32865s
2026-04-21 18:43:49,214 INFO train: step 03050 (8.8%) | loss: 1.657037 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 32813s
2026-04-21 18:44:41,316 INFO train: step 03100 (9.0%) | loss: 1.660219 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 32761s
2026-04-21 18:45:33,421 INFO train: step 03150 (9.1%) | loss: 1.675118 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 32709s
2026-04-21 18:46:25,574 INFO train: step 03200 (9.3%) | loss: 1.658616 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 32657s
2026-04-21 18:47:17,666 INFO train: step 03250 (9.4%) | loss: 1.660285 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 32605s
2026-04-21 18:48:09,762 INFO train: step 03300 (9.6%) | loss: 1.665324 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 32553s
2026-04-21 18:49:01,792 INFO train: step 03350 (9.7%) | loss: 1.672962 | lrm: 1.00 | mfu: 3.5% | epoch: 1 | remaining: 32501s
2026-04-21 18:49:53,788 INFO train: step 03400 (9.9%) | loss: 1.685738 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 32449s
2026-04-21 18:50:45,833 INFO train: step 03450 (10.0%) | loss: 1.657680 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 32397s
2026-04-21 18:51:37,937 INFO train: step 03500 (10.2%) | loss: 1.665823 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 32345s
2026-04-21 18:52:30,104 INFO train: step 03550 (10.3%) | loss: 1.656842 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 32292s
2026-04-21 18:53:22,332 INFO train: step 03600 (10.4%) | loss: 1.674157 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 32240s
2026-04-21 18:54:14,530 INFO train: step 03650 (10.6%) | loss: 1.654182 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 32188s
2026-04-21 18:55:06,574 INFO train: step 03700 (10.7%) | loss: 1.656873 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 32136s
2026-04-21 18:55:58,598 INFO train: step 03750 (10.9%) | loss: 1.647265 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 32084s
2026-04-21 18:56:50,655 INFO train: step 03800 (11.0%) | loss: 1.646384 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 32032s
2026-04-21 18:57:42,703 INFO train: step 03850 (11.2%) | loss: 1.662344 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31980s
2026-04-21 18:58:34,726 INFO train: step 03900 (11.3%) | loss: 1.637234 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31928s
2026-04-21 18:59:26,780 INFO train: step 03950 (11.5%) | loss: 1.649650 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31876s
2026-04-21 19:00:18,846 INFO train: step 04000 (11.6%) | loss: 1.640731 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31824s
2026-04-21 19:01:10,894 INFO train: step 04050 (11.7%) | loss: 1.634825 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31772s
2026-04-21 19:02:02,938 INFO train: step 04100 (11.9%) | loss: 1.645089 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31720s
2026-04-21 19:02:55,053 INFO train: step 04150 (12.0%) | loss: 1.667754 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31667s
2026-04-21 19:03:47,157 INFO train: step 04200 (12.2%) | loss: 1.646160 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31615s
2026-04-21 19:04:39,147 INFO train: step 04250 (12.3%) | loss: 1.641028 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31563s
2026-04-21 19:05:31,230 INFO train: step 04300 (12.5%) | loss: 1.651361 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31511s
2026-04-21 19:06:23,312 INFO train: step 04350 (12.6%) | loss: 1.648480 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31459s
2026-04-21 19:07:15,336 INFO train: step 04400 (12.8%) | loss: 1.649901 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31407s
2026-04-21 19:08:07,319 INFO train: step 04450 (12.9%) | loss: 1.654768 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31355s
2026-04-21 19:08:59,334 INFO train: step 04500 (13.0%) | loss: 1.641523 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31303s
2026-04-21 19:09:51,366 INFO train: step 04550 (13.2%) | loss: 1.634175 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31251s
2026-04-21 19:10:43,429 INFO train: step 04600 (13.3%) | loss: 1.642758 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31199s
2026-04-21 19:11:35,452 INFO train: step 04650 (13.5%) | loss: 1.640423 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31147s
2026-04-21 19:12:27,466 INFO train: step 04700 (13.6%) | loss: 1.647546 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31095s
2026-04-21 19:13:19,479 INFO train: step 04750 (13.8%) | loss: 1.650438 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 31043s
2026-04-21 19:14:11,502 INFO train: step 04800 (13.9%) | loss: 1.630224 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30991s
2026-04-21 19:15:03,583 INFO train: step 04850 (14.1%) | loss: 1.630039 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30939s
2026-04-21 19:15:55,726 INFO train: step 04900 (14.2%) | loss: 1.632358 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30887s
2026-04-21 19:16:47,783 INFO train: step 04950 (14.3%) | loss: 1.631121 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30835s
2026-04-21 19:17:39,962 INFO train: step 05000 (14.5%) | loss: 1.639220 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30783s
2026-04-21 19:18:33,738 INFO train: step 05050 (14.6%) | loss: 1.623542 | lrm: 1.00 | mfu: 3.4% | epoch: 2 | remaining: 30729s
2026-04-21 19:19:27,501 INFO train: step 05100 (14.8%) | loss: 1.644761 | lrm: 1.00 | mfu: 3.4% | epoch: 2 | remaining: 30675s
2026-04-21 19:20:20,620 INFO train: step 05150 (14.9%) | loss: 1.638782 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30622s
2026-04-21 19:21:12,718 INFO train: step 05200 (15.1%) | loss: 1.619178 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30570s
2026-04-21 19:22:04,783 INFO train: step 05250 (15.2%) | loss: 1.627668 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30518s
2026-04-21 19:22:56,841 INFO train: step 05300 (15.4%) | loss: 1.654841 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30466s
2026-04-21 19:23:48,854 INFO train: step 05350 (15.5%) | loss: 1.622775 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30414s
2026-04-21 19:24:40,835 INFO train: step 05400 (15.7%) | loss: 1.654543 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30362s
2026-04-21 19:25:32,839 INFO train: step 05450 (15.8%) | loss: 1.650551 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30310s
2026-04-21 19:26:24,894 INFO train: step 05500 (15.9%) | loss: 1.636897 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30258s
2026-04-21 19:27:16,958 INFO train: step 05550 (16.1%) | loss: 1.624196 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30206s
2026-04-21 19:28:09,061 INFO train: step 05600 (16.2%) | loss: 1.626818 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30154s
2026-04-21 19:29:01,172 INFO train: step 05650 (16.4%) | loss: 1.633824 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30102s
2026-04-21 19:29:53,235 INFO train: step 05700 (16.5%) | loss: 1.627990 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 30049s
2026-04-21 19:30:45,317 INFO train: step 05750 (16.7%) | loss: 1.631448 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29997s
2026-04-21 19:31:37,398 INFO train: step 05800 (16.8%) | loss: 1.624425 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29945s
2026-04-21 19:32:29,504 INFO train: step 05850 (17.0%) | loss: 1.635220 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29893s
2026-04-21 19:33:21,552 INFO train: step 05900 (17.1%) | loss: 1.633182 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29841s
2026-04-21 19:34:13,651 INFO train: step 05950 (17.2%) | loss: 1.634575 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29789s
2026-04-21 19:35:05,694 INFO train: step 06000 (17.4%) | loss: 1.628284 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29737s
2026-04-21 19:35:57,795 INFO train: step 06050 (17.5%) | loss: 1.622684 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29685s
2026-04-21 19:36:49,939 INFO train: step 06100 (17.7%) | loss: 1.643745 | lrm: 1.00 | mfu: 3.6% | epoch: 2 | remaining: 29633s
2026-04-21 19:37:42,114 INFO train: step 06150 (17.8%) | loss: 1.630832 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29581s
2026-04-21 19:38:34,324 INFO train: step 06200 (18.0%) | loss: 1.617233 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29528s
2026-04-21 19:39:26,540 INFO train: step 06250 (18.1%) | loss: 1.620338 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29476s
2026-04-21 19:40:18,562 INFO train: step 06300 (18.3%) | loss: 1.628327 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29424s
2026-04-21 19:41:10,565 INFO train: step 06350 (18.4%) | loss: 1.633733 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29372s
2026-04-21 19:42:02,547 INFO train: step 06400 (18.6%) | loss: 1.622048 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29320s
2026-04-21 19:42:54,560 INFO train: step 06450 (18.7%) | loss: 1.618832 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29268s
2026-04-21 19:43:46,543 INFO train: step 06500 (18.8%) | loss: 1.622062 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29216s
2026-04-21 19:44:38,545 INFO train: step 06550 (19.0%) | loss: 1.625615 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29164s
2026-04-21 19:45:30,529 INFO train: step 06600 (19.1%) | loss: 1.622378 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29112s
2026-04-21 19:46:22,532 INFO train: step 06650 (19.3%) | loss: 1.614039 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29060s
2026-04-21 19:47:14,615 INFO train: step 06700 (19.4%) | loss: 1.631265 | lrm: 1.00 | mfu: 3.5% | epoch: 2 | remaining: 29008s
2026-04-21 19:48:06,872 INFO train: step 06750 (19.6%) | loss: 1.628432 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28956s
2026-04-21 19:48:59,012 INFO train: step 06800 (19.7%) | loss: 1.632124 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28904s
2026-04-21 19:49:51,004 INFO train: step 06850 (19.9%) | loss: 1.621987 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28852s
2026-04-21 19:50:43,039 INFO train: step 06900 (20.0%) | loss: 1.614444 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28800s
2026-04-21 19:51:35,030 INFO train: step 06950 (20.1%) | loss: 1.630095 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28748s
2026-04-21 19:52:27,013 INFO train: step 07000 (20.3%) | loss: 1.618703 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28696s
2026-04-21 19:53:19,010 INFO train: step 07050 (20.4%) | loss: 1.623687 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28644s
2026-04-21 19:54:11,093 INFO train: step 07100 (20.6%) | loss: 1.622672 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28592s
2026-04-21 19:55:03,195 INFO train: step 07150 (20.7%) | loss: 1.610126 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28540s
2026-04-21 19:55:55,206 INFO train: step 07200 (20.9%) | loss: 1.611840 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28488s
2026-04-21 19:56:47,209 INFO train: step 07250 (21.0%) | loss: 1.608664 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28436s
2026-04-21 19:57:39,230 INFO train: step 07300 (21.2%) | loss: 1.635892 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28384s
2026-04-21 19:58:31,214 INFO train: step 07350 (21.3%) | loss: 1.623380 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28332s
2026-04-21 19:59:23,309 INFO train: step 07400 (21.4%) | loss: 1.607381 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28280s
2026-04-21 20:00:15,333 INFO train: step 07450 (21.6%) | loss: 1.622999 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28228s
2026-04-21 20:01:07,324 INFO train: step 07500 (21.7%) | loss: 1.611152 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28176s
2026-04-21 20:01:59,399 INFO train: step 07550 (21.9%) | loss: 1.634227 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28123s
2026-04-21 20:02:51,401 INFO train: step 07600 (22.0%) | loss: 1.613935 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28071s
2026-04-21 20:03:43,385 INFO train: step 07650 (22.2%) | loss: 1.624413 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 28019s
2026-04-21 20:04:35,415 INFO train: step 07700 (22.3%) | loss: 1.615618 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 27967s
2026-04-21 20:05:27,459 INFO train: step 07750 (22.5%) | loss: 1.618040 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 27915s
2026-04-21 20:06:19,481 INFO train: step 07800 (22.6%) | loss: 1.615078 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 27863s
2026-04-21 20:07:11,641 INFO train: step 07850 (22.7%) | loss: 1.607816 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 27811s
2026-04-21 20:08:03,729 INFO train: step 07900 (22.9%) | loss: 1.616981 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 27759s
2026-04-21 20:08:55,751 INFO train: step 07950 (23.0%) | loss: 1.632343 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 27707s
2026-04-21 20:09:47,795 INFO train: step 08000 (23.2%) | loss: 1.630182 | lrm: 1.00 | mfu: 3.5% | epoch: 3 | remaining: 27655s
